daily,JPY/USD,diff_1,diff_2
2016-12-06,114.01,0.16500000000000625,-0.16499999999999204
2016-12-07,113.75,-0.2600000000000051,-0.42500000000001137
2016-12-08,114.02,0.269999999999996,0.5300000000000011
2016-12-09,115.33,1.3100000000000023,1.0400000000000063
2016-12-12,115.02,-0.3100000000000023,-1.6200000000000045
2016-12-13,115.2,0.18000000000000682,0.4900000000000091
2016-12-14,117.04,1.8400000000000034,1.6599999999999966
2016-12-15,118.16,1.1199999999999903,-0.7200000000000131
2016-12-16,117.93,-0.22999999999998977,-1.34999999999998
2016-12-19,117.06,-0.8700000000000045,-0.6400000000000148
2016-12-20,117.865,0.8049999999999926,1.6749999999999972
2016-12-21,117.56,-0.3049999999999926,-1.1099999999999852
2016-12-22,117.53,-0.030000000000001137,0.2749999999999915
2016-12-23,117.265,-0.26500000000000057,-0.23499999999999943
2016-12-26,117.085,-0.18000000000000682,0.08499999999999375
2016-12-27,117.43,0.3450000000000131,0.5250000000000199
2016-12-28,117.24,-0.19000000000001194,-0.535000000000025
2016-12-29,116.54,-0.6999999999999886,-0.5099999999999767
2016-12-30,117.01,0.46999999999999886,1.1699999999999875
2017-01-02,117.59,0.5799999999999983,0.10999999999999943
2017-01-03,117.76,0.1700000000000017,-0.4099999999999966
2017-01-04,117.25,-0.5100000000000051,-0.6800000000000068
2017-01-05,115.37,-1.8799999999999955,-1.3699999999999903
2017-01-06,116.99,1.6199999999999903,3.499999999999986
2017-01-09,116.045,-0.9449999999999932,-2.5649999999999835
2017-01-10,115.77,-0.2750000000000057,0.6699999999999875
2017-01-11,115.405,-0.3649999999999949,-0.0899999999999892
2017-01-12,114.73,-0.6749999999999972,-0.3100000000000023
2017-01-13,114.495,-0.23499999999999943,0.4399999999999977
2017-01-16,114.19,-0.3050000000000068,-0.07000000000000739
2017-01-17,112.61,-1.5799999999999983,-1.2749999999999915
2017-01-18,114.64,2.030000000000001,3.6099999999999994
2017-01-19,114.865,0.22499999999999432,-1.8050000000000068
2017-01-20,114.525,-0.3399999999999892,-0.5649999999999835
2017-01-23,112.715,-1.8100000000000023,-1.470000000000013
2017-01-24,113.785,1.0699999999999932,2.8799999999999955
2017-01-25,113.27,-0.5150000000000006,-1.5849999999999937
2017-01-26,114.52,1.25,1.7650000000000006
2017-01-27,115.07,0.5499999999999972,-0.7000000000000028
2017-01-30,113.79,-1.279999999999987,-1.829999999999984
2017-01-31,112.805,-0.9849999999999994,0.2949999999999875
2017-02-01,113.25,0.4449999999999932,1.4299999999999926
2017-02-02,112.81,-0.4399999999999977,-0.8849999999999909
2017-02-03,112.59,-0.21999999999999886,0.21999999999999886
2017-02-06,111.73,-0.8599999999999994,-0.6400000000000006
2017-02-07,112.39,0.6599999999999966,1.519999999999996
2017-02-08,111.935,-0.4549999999999983,-1.1149999999999949
2017-02-09,113.24,1.3049999999999926,1.759999999999991
2017-02-10,113.21,-0.030000000000001137,-1.3349999999999937
2017-02-13,113.75,0.5400000000000063,0.5700000000000074
2017-02-14,114.25,0.5,-0.04000000000000625
2017-02-15,114.15,-0.09999999999999432,-0.5999999999999943
2017-02-16,113.25,-0.9000000000000057,-0.8000000000000114
2017-02-17,112.81,-0.4399999999999977,0.46000000000000796
2017-02-20,113.09,0.28000000000000114,0.7199999999999989
2017-02-21,113.69,0.5999999999999943,0.3199999999999932
2017-02-22,113.3,-0.39000000000000057,-0.9899999999999949
2017-02-23,112.61,-0.6899999999999977,-0.29999999999999716
2017-02-24,112.12,-0.4899999999999949,0.20000000000000284
2017-02-27,112.68,0.5600000000000023,1.0499999999999972
2017-02-28,112.77,0.0899999999999892,-0.4700000000000131
2017-03-01,113.73,0.960000000000008,0.8700000000000188
2017-03-02,114.41,0.6799999999999926,-0.28000000000001535
